"111","BOTTOM","2488342180","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453567963664"
"111","BOTTOM","2488268373","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453566336654"
"60","JUNGLE","2487958388","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453554806282"
"111","BOTTOM","2487568978","EUW1","RANKED_SOLO_5x5","EUW","DUO","SEASON2016","1453511706649"
"42","BOTTOM","2487554807","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453509053194"
"161","BOTTOM","2487501878","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453505845345"
"421","JUNGLE","2487436582","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453503412281"
"432","BOTTOM","2487354969","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453500548038"
"12","BOTTOM","2487169185","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453498093475"
"7","MID","2486983299","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453495408713"
"25","MID","2486166538","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453466881821"
"111","BOTTOM","2486103022","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453461689655"
"81","BOTTOM","2486087616","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453460019196"
"111","BOTTOM","2486074689","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453457919046"
"40","BOTTOM","2486049923","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453456115982"
"111","BOTTOM","2486052050","EUW1","RANKED_SOLO_5x5","EUW","DUO","SEASON2016","1453454674489"
"111","BOTTOM","2485999526","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453452176938"
"111","BOTTOM","2485998281","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453450125052"
"111","BOTTOM","2486026716","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453447759298"
"117","BOTTOM","2485958284","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453427069674"
"48","BOTTOM","2485952280","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453424796536"
"117","MID","2485935743","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453422960405"
"81","BOTTOM","2485920644","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453421328750"
"81","BOTTOM","2485893061","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453418939966"
"111","BOTTOM","2485871035","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453416934507"
"111","BOTTOM","2485837659","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453415240464"
"111","BOTTOM","2485784510","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453413299608"
"48","BOTTOM","2485529527","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453410145195"
"111","BOTTOM","2485001610","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453395905826"
"111","BOTTOM","2484958206","EUW1","RANKED_SOLO_5x5","EUW","DUO","SEASON2016","1453394502534"
"161","BOTTOM","2484911282","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453391861765"
"81","BOTTOM","2484845661","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453389277534"
"114","TOP","2484798951","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453387611324"
"111","BOTTOM","2484763414","EUW1","RANKED_SOLO_5x5","EUW","DUO","SEASON2016","1453385303003"
"111","JUNGLE","2484725710","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453382937122"
"111","BOTTOM","2484706857","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453381104828"
"111","BOTTOM","2484504008","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453336005864"
"111","BOTTOM","2484456250","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453333369743"
"131","MID","2484444329","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453331392127"
"111","BOTTOM","2484398694","EUW1","RANKED_SOLO_5x5","EUW","DUO","SEASON2016","1453328650635"
"60","JUNGLE","2484328762","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453325724439"
"48","BOTTOM","2484255735","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453322243180"
"48","BOTTOM","2484124595","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453319267864"
"48","BOTTOM","2483665709","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453314456339"
"111","BOTTOM","2483592045","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453311917928"
"48","BOTTOM","2483510093","EUW1","RANKED_SOLO_5x5","EUW","DUO_SUPPORT","SEASON2016","1453309700164"
"117","MID","2483459720","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453307838182"
"245","JUNGLE","2483430536","EUW1","RANKED_SOLO_5x5","EUW","NONE","SEASON2016","1453305977412"
"21","BOTTOM","2490979820","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453668803523"
"51","BOTTOM","2490914850","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453665959701"
"80","TOP","2490859585","EUW1","RANKED_SOLO_5x5","EUW","SOLO","SEASON2016","1453664226860"
"21","BOTTOM","2490802032","EUW1","RANKED_SOLO_5x5","EUW","DUO_CARRY","SEASON2016","1453662049170"
